1.1497232303512146,2.498568444446646
1.4319161187758207,2.3896578954817356
1.3117391987202263,2.0521137542796937
1.567368669614428,1.3455262250604483
1.4772338712606117,1.648421220294451
1.3838797582944384,2.6411358847255677
1.4914608402913327,1.397867451788041
2.141996975660568,1.0783041513842582
1.2870556272438418,1.116493272872737
1.2554693488801276,2.1052433237350936
1.2154513941148524,1.1087546408193516
2.0991453884670923,1.4337644773907914
1.4316761160056397,1.8122428275780922
2.736915582873385,1.3077609548095377
1.0062687708546534,2.367167543583721
1.4640413700504846,1.328418175955654
1.5776270891140964,1.4852661074335827
2.6583179241898858,1.1986311607166988
1.146164199164063,1.489629379580447
1.3643745289636047,1.9361730870858302
1.2364974688439818,2.5263354674428733
2.232929210671565,1.3761753622851827
1.0190151948177335,1.957316045742037
1.3744988303576224,2.3597126989766526
2.310507051732599,1.0104474845032971
1.4886936988764499,2.891020145966296
2.6048291613367285,1.3408078497367666
2.340953961506143,1.1159345569021617
2.765498161194823,1.149847086726821
1.185390048410387,1.3646040421422367
2.3610928132772298,1.3172485874359428
1.3923220477518778,2.612102778825346
1.2280781516228993,1.5829345302430253
1.4054648447876628,1.6954405607234713
1.8631009606894495,1.2582803616664422
1.3628906175882265,2.5899841246600954
2.5406060942963196,1.1201104893446838
1.6794617405952839,1.1069054964458593
1.233333860939528,2.7649715700795583
1.2890743217471767,2.519000611194424
2.963979183143479,1.3735576016274191
2.206425375279337,1.0833053166063085
1.0112680249851609,1.5019639490625347
1.4051447555325087,1.7040178743862184
1.4689434672925235,2.6147147328968545
1.9648507505820205,1.2060422269248519
1.1551873642474333,1.9316098198677851
1.2575591391763208,2.956967777270563
1.9901271150729027,1.4135309397354145
2.7601930044940204,1.4293002498855796
1.480719036206386,1.7079858043252434
1.2129120879597868,2.1056695018892486
1.7050767803918268,1.02421982915088
1.1264739932473886,1.1720493966946668
1.22341401939112,1.1892350076981117
1.216500186388906,2.5671547575104334
1.1094778200790776,2.819587244755703
1.8151738874410852,1.163266673000819
1.214095919410284,1.9704013931702882
1.3010719479128012,1.0750280250865454
1.031616152067833,2.816772853109611
1.0641961587197852,2.722836016094565
2.469775455966997,1.3380524261561324
1.4157572250755117,2.0230148540298147
1.1709408335360025,1.0316142429578794
2.846349126268657,1.1088782952100003
1.0844663027692194,2.6972605547873254
1.3791970959905078,1.1767002574151668
2.893656594702895,1.4605102759403885
1.4142140601226374,2.206696603979487
2.3548276525164766,1.2639708769548572
1.5099445783800345,1.4944136064261422
2.1203694980193535,1.19587139128735
1.4975901980283097,1.9166479568697972
1.0354754297252462,2.2845080552162447
1.9075259573987928,1.217925430500502
2.2341588003275454,1.4742970578157162
1.0713325597622607,1.3876933795670325
1.4295077576201114,2.1007998924614584
1.2488555775515011,2.659653074468607
1.8189408965010574,1.1682281483252626
2.5325142402656393,1.1440615720082412
1.182846815483226,2.2886881369710204
1.1735748724805917,2.7874685723343045
1.0457051850398493,1.010290672000528
1.0651002274128254,1.376241197692332
1.2512671957184298,2.8561309550948053
1.4503343778601507,2.8958818662352313
1.3447733471866017,2.496580729972555
2.1818381357338748,1.4446607647184293
1.439721356638823,1.9999371588523922
1.1666059425252442,2.22433810418349
1.0545582700211416,1.8522724638244958
1.4765724786031116,2.5147732116729777
1.0828601798981805,1.7492979876213859
1.1077728272277376,1.8447813028888451
1.7226310354312835,1.3317302676634588
2.561674336163393,1.4318819698281056
2.711223345995256,1.0059513681165557
1.430990058932775,2.9808558847133133
1.4762368945448627,2.1228349945188705
1.3710122378733536,2.2011047837745954
1.0950324270105352,2.766155646729663
1.3846612812328023,2.1317611007993396
1.1570119737948081,2.709227169391056
1.0660090609099842,2.264384320670654
1.0917574083587769,1.571194023534608
1.4442899286271271,1.5584809839359166
1.3209358310807517,1.2247421188833656
1.1495813780885795,1.5070273877876619
1.0554810662104535,2.6843903863629093
1.016590921619954,2.3363502379400694
1.1322336486444515,1.2339967260212805
1.8143093822271317,1.0007340495878863
2.035661814796593,1.4985536537390414
1.3669771221958666,2.1190358897116734
1.4032475071472001,1.0633912295313046
1.1670636209313918,2.5134604075169023
2.532944720995708,1.4844855483524717
1.3382690492323406,1.1500143108134617
2.3816001357724597,1.0449395261210972
1.663947591599536,1.0134704761575042
2.105221824554733,1.3602644365679535
1.4929595142023961,2.655751686542219
1.0922929705643576,1.1058412801022188
2.79640119796632,1.0883250868534013
1.0774612210317243,2.717208950289166
2.359200796839014,1.4625067362917923
1.1724822002384567,2.738037319293104
2.0018108059268744,1.13929122171372
1.252584875843462,2.8371029099991882
2.9126904135057536,1.0050052331891863
1.2136992375528504,1.9614266418464132
2.831132716152199,1.4596295348664599
1.0170502917390785,1.855608377242468
2.1066444676752947,1.1000720384882428
1.106160500231149,2.8113616095117053
2.368242161703476,1.2620345833620368
2.1198378383196794,1.4460260335741437
1.3841153402297746,1.5213191758291411
1.4515794520661038,1.6125067332855254
1.371747865503594,1.9578866646672637
1.4498489893290714,2.0208553677166536
1.4609328297857986,1.3987127206983057
1.3777075789443676,1.0598960570946905
1.2563376660562802,2.736425315162764
1.3663212499488546,2.218325252201387
1.465946009168859,2.7633119265403305
1.2269104980357266,2.1122340833226367
1.0404385140191772,2.205174362323275
1.0589516282129918,2.5184534714146514
1.2990582893324996,2.4178205628007614
2.433878193319745,1.15494071150579
2.2726493522158115,1.1455934067755864
1.2706037704966828,1.5771311432100577
2.9550948344409482,1.4384265991182303
1.3666279385760414,1.8494957051445353
1.1408451722277089,2.213829031610206
2.804455476884059,1.16261684454124
1.2695132105845224,2.6359697540601843
2.472586085500322,1.1845707042882876
1.2032471827541789,1.4632639822508509
1.1884588276650994,2.2573528819544117
1.438596284933992,1.814641326139694
1.043355238166122,2.4715215522592744
1.4732601954309783,1.6102554836768488
1.169909954832339,2.0444956834747496
1.0644911356075302,2.8368490543184954
2.178588138470208,1.3986151601479881
1.146347737627965,2.2431896810309055
1.5720560811898827,1.34951151870095
1.1728241825938213,2.9806750878172403
1.5868863369878068,1.0629466391884295
1.1172169480914653,1.272813176749139
2.854774735991537,1.329126441429636
1.4292080021512714,2.7330449321952406
1.067126755081404,1.7302368199149631
1.2978446158457997,2.886493835247909
2.8054892409358807,1.0146664857077088
1.2321577275984033,1.246767603835273
1.456375370001571,1.2045545000871545
1.5490387243551416,1.1204652912063393
1.2381414963869641,1.5500897980216686
1.353702794392962,1.1396219083725274
2.8242766637065255,1.3423352160712607
1.48492967645846,1.0107850856308942
2.040029780143419,1.2930777421707857
2.6956291933687098,1.3982162711748718
1.409425197933088,2.1244605310059455
1.969437896369059,1.0077733318021933
1.24681048484818,2.7207711498963882
1.3626023351757726,1.0492258261989824
1.1333648402457293,1.5825604990058144
1.386394040375045,2.5410515734829926
1.4920539237167278,2.798526879337427
1.1830384008787171,2.903640293322813
2.266519059205283,1.1558730814262055
1.0761495854575345,2.7065019537957884
